Order_ID,Order_Date,Product_ID,Customer_ID,Rep_ID,Region,Units_Sold,Unit_Price_NGN,Discount_Pct
ORD03542,2023-07-23,PRD0009,CUS0003,REP003,Kano,54,420,0.05
ORD03543,2023-05-28,PRD0009,CUS0062,REP006,Port Harcourt,24,420,0.1
ORD03544,2022-04-20,PRD0003,CUS0085,REP005,Lagos,118,520,0.1
ORD03545,2022-02-02,PRD0026,CUS0086,REP007,Abuja,94,550,0.05
ORD03546,2022-11-08,PRD0011,CUS0036,REP007,Abuja,82,380,0.15
ORD03547,2023-08-15,PRD0003,CUS0060,REP005,Lagos,73,520,0
ORD03548,2024-10-22,PRD0018,CUS0040,REP009,Lagos,23,490,0.05
ORD03549,2023-04-11,PRD0007,CUS0067,REP004,Port Harcourt,34,280,0
ORD03550,2024-07-19,PRD0002,CUS0045,REP005,Lagos,85,480,0
ORD03551,2022-10-13,PRD0003,CUS0054,REP010,Ibadan,20,520,0.1
ORD03552,2024-05-07,PRD0021,CUS0025,REP010,Lagos,47,350,0
ORD03553,2022-02-06,PRD0025,CUS0017,REP008,Port Harcourt,13,420,0.05
ORD03554,2022-12-21,PRD0009,CUS0041,REP001,Abuja,9,420,0
ORD03555,2022-06-24,PRD0011,CUS0036,REP007,Abuja,64,380,0
ORD03556,2022-03-02,PRD0005,CUS0025,REP010,Lagos,22,1100,0.05
ORD03557,2024-05-24,PRD0003,CUS0015,REP009,Lagos,89,520,0
ORD03558,2024-12-26,PRD0020,CUS0077,REP002,Port Harcourt,61,1650,0.15
ORD03559,2023-10-28,PRD0007,CUS0041,REP007,Abuja,98,280,0
ORD03560,2023-09-18,PRD0009,CUS0071,REP001,Abuja,34,420,0.15
ORD03561,2023-09-07,PRD0015,CUS0018,REP001,Kano,48,1200,0
ORD03562,2022-01-15,PRD0031,CUS0102,REP008,Port Harcourt,99,4200,0
ORD03563,2024-10-04,PRD0007,CUS0036,REP003,Abuja,59,280,0
ORD03564,2024-10-02,PRD0004,CUS0028,REP007,Kano,46,350,0.15
ORD03565,2022-07-27,PRD0028,CUS0106,REP003,Abuja,56,2800,0.05
ORD03566,2022-01-08,PRD0019,CUS0069,REP009,Ibadan,55,820,0
ORD03567,2024-03-30,PRD0031,CUS0041,REP001,Abuja,85,4200,0.05
ORD03568,2024-04-17,PRD0024,CUS0084,REP009,Ibadan,40,180,0.15
ORD03569,2023-08-24,PRD0017,CUS0013,REP003,Kano,80,900,0
ORD03570,2023-03-02,PRD0009,CUS0007,REP002,Port Harcourt,19,420,0.15
ORD03571,2024-11-11,PRD0030,CUS0047,REP008,Port Harcourt,22,3500,0
ORD03572,2023-10-04,PRD0002,CUS0047,REP004,Port Harcourt,98,480,0.05
ORD03573,2024-02-14,PRD0004,CUS0019,REP005,Ibadan,49,350,0.15
ORD03574,2024-06-05,PRD0008,CUS0027,REP006,Port Harcourt,79,780,0.15
ORD03575,2022-12-19,PRD0018,CUS0105,REP009,Lagos,108,490,0
ORD03576,2022-06-30,PRD0019,CUS0105,REP005,Lagos,69,820,0.15
ORD03577,2023-02-05,PRD0011,CUS0014,REP010,Ibadan,65,380,0
ORD03578,2022-01-06,PRD0005,CUS0048,REP001,Kano,92,1100,0.05
ORD03579,2023-08-12,PRD0019,CUS0029,REP010,Ibadan,73,820,0.05
ORD03580,2023-07-22,PRD0001,CUS0089,REP009,Ibadan,57,650,0.05
ORD03581,2023-06-16,PRD0022,CUS0015,REP009,Lagos,11,750,0
ORD03582,2022-07-06,PRD0004,CUS0046,REP003,Abuja,101,350,0
ORD03583,2022-06-18,PRD0003,CUS0001,REP001,Abuja,57,520,0
ORD03584,2023-09-29,PRD0009,CUS0084,REP010,Ibadan,111,420,0
ORD03585,2024-10-14,PRD0024,CUS0101,REP001,Abuja,55,180,0
ORD03586,2022-04-30,PRD0032,CUS0006,REP001,Abuja,31,3800,0
ORD03587,2024-07-03,PRD0014,CUS0099,REP010,Ibadan,12,620,0
ORD03588,2022-07-03,PRD0005,CUS0002,REP002,Port Harcourt,66,1100,0.15
ORD03589,2022-08-28,PRD0020,CUS0076,REP001,Abuja,81,1650,0.15
ORD03590,2024-08-13,PRD0021,CUS0009,REP009,Ibadan,19,350,0.1
ORD03591,2024-03-05,PRD0019,CUS0106,REP003,Abuja,102,820,0
ORD03592,2024-11-05,PRD0016,CUS0092,REP002,Port Harcourt,114,1850,0.1
ORD03593,2024-08-13,PRD0026,CUS0059,REP009,Ibadan,86,550,0
ORD03594,2022-06-07,PRD0005,CUS0051,REP003,Abuja,73,1100,0
ORD03595,2022-09-02,PRD0012,CUS0025,REP009,Lagos,92,580,0.15
ORD03596,2024-06-27,PRD0010,CUS0004,REP010,Ibadan,105,430,0.05
ORD03597,2022-04-26,PRD0027,CUS0016,REP003,Abuja,19,2200,0.05
ORD03598,2022-02-26,PRD0003,CUS0084,REP010,Ibadan,84,520,0.05
ORD03599,2022-11-13,PRD0014,CUS0106,REP001,Abuja,103,620,0.05
ORD03600,2024-02-26,PRD0021,CUS0077,REP008,Port Harcourt,74,350,0
ORD03601,2024-09-20,PRD0009,CUS0007,REP004,Port Harcourt,59,420,0.05
ORD03602,2022-08-06,PRD0011,CUS0045,REP005,Lagos,92,380,0.1
ORD03603,2024-01-21,PRD0001,CUS0082,REP008,Port Harcourt,27,650,0.1
ORD03604,2023-06-11,PRD0005,CUS0022,REP004,Port Harcourt,56,1100,0
ORD03605,2022-11-29,PRD0001,CUS0090,REP009,Lagos,55,650,0.05
ORD03606,2024-02-23,PRD0006,CUS0074,REP009,Ibadan,91,950,0.05
ORD03607,2022-02-10,PRD0002,CUS0058,REP003,Kano,85,480,0.1
ORD03608,2022-08-31,PRD0018,CUS0056,REP007,Abuja,118,490,0
ORD03609,2022-07-03,PRD0023,CUS0017,REP002,Port Harcourt,120,220,0
ORD03610,2022-10-25,PRD0010,CUS0003,REP001,Kano,7,430,0
ORD03611,2023-02-09,PRD0011,CUS0102,REP002,Port Harcourt,39,380,0.15
ORD03612,2022-11-17,PRD0015,CUS0017,REP004,Port Harcourt,116,1200,0
ORD03613,2022-10-08,PRD0002,CUS0082,REP006,Port Harcourt,9,480,0
ORD03614,2023-09-10,PRD0014,CUS0065,REP010,Lagos,109,620,0
ORD03615,2022-02-01,PRD0003,CUS0007,REP004,Port Harcourt,53,520,0
ORD03616,2024-02-12,PRD0021,CUS0058,REP007,Kano,97,350,0.05
ORD03617,2024-03-05,PRD0005,CUS0037,REP008,Port Harcourt,117,1100,0.05
ORD03618,2023-11-07,PRD0002,CUS0086,REP003,Abuja,6,480,0
ORD03619,2022-02-04,PRD0009,CUS0075,REP009,Lagos,104,420,0
ORD03620,2024-10-01,PRD0024,CUS0069,REP010,Ibadan,21,180,0
ORD03621,2024-08-25,PRD0007,CUS0051,REP007,Abuja,103,280,0.15
ORD03622,2022-08-16,PRD0025,CUS0011,REP007,Abuja,69,420,0
ORD03623,2022-07-21,PRD0008,CUS0091,REP001,Abuja,78,780,0.05
ORD03624,2024-11-03,PRD0006,CUS0055,REP009,Lagos,54,950,0.15
ORD03625,2022-04-04,PRD0005,CUS0029,REP009,Ibadan,55,1100,0
ORD03626,2022-11-11,PRD0020,CUS0067,REP006,Port Harcourt,113,1650,0
ORD03627,2023-07-28,PRD0003,CUS0073,REP003,Kano,51,520,0
ORD03628,2024-06-23,PRD0005,CUS0070,REP005,Lagos,111,1100,0.05
ORD03629,2024-08-07,PRD0022,CUS0060,REP009,Lagos,102,750,0.1
ORD03630,2024-09-11,PRD0010,CUS0039,REP010,Ibadan,98,430,0
ORD03631,2023-03-20,PRD0007,CUS0050,REP009,Lagos,35,280,0.05
ORD03632,2022-02-02,PRD0023,CUS0046,REP003,Abuja,113,220,0
ORD03633,2024-10-27,PRD0008,CUS0027,REP008,Port Harcourt,26,780,0.05
ORD03634,2022-12-20,PRD0018,CUS0062,REP006,Port Harcourt,57,490,0
ORD03635,2024-07-12,PRD0023,CUS0081,REP007,Abuja,11,220,0.05
ORD03636,2024-05-03,PRD0001,CUS0023,REP003,Kano,89,650,0.05
ORD03637,2023-02-28,PRD0024,CUS0011,REP003,Abuja,96,180,0
ORD03638,2023-11-24,PRD0029,CUS0086,REP007,Abuja,57,2600,0.05
ORD03639,2024-05-05,PRD0003,CUS0096,REP003,Abuja,120,520,0.05
ORD03640,2024-06-02,PRD0002,CUS0099,REP009,Ibadan,120,480,0.1
ORD03641,2022-03-03,PRD0018,CUS0092,REP008,Port Harcourt,28,490,0
ORD03642,2023-11-17,PRD0001,CUS0042,REP004,Port Harcourt,106,650,0
ORD03643,2024-12-10,PRD0005,CUS0079,REP005,Ibadan,59,1100,0.1
ORD03644,2022-06-21,PRD0028,CUS0067,REP008,Port Harcourt,105,2800,0
ORD03645,2023-10-06,PRD0020,CUS0101,REP007,Abuja,58,1650,0.05
ORD03646,2022-04-29,PRD0025,CUS0098,REP007,Kano,69,420,0.1
ORD03647,2023-11-26,PRD0009,CUS0027,REP006,Port Harcourt,15,420,0.05
ORD03648,2022-02-26,PRD0003,CUS0041,REP007,Abuja,29,520,0.05
ORD03649,2023-03-07,PRD0010,CUS0023,REP007,Kano,32,430,0
ORD03650,2022-05-03,PRD0003,CUS0101,REP001,Abuja,19,520,0
ORD03651,2022-06-03,PRD0025,CUS0103,REP003,Kano,60,420,0.05
ORD03652,2022-09-05,PRD0004,CUS0068,REP001,Kano,105,350,0
ORD03653,2022-11-19,PRD0003,CUS0059,REP010,Ibadan,40,520,0.15
ORD03654,2024-04-07,PRD0001,CUS0039,REP010,Ibadan,28,650,0
ORD03655,2024-05-20,PRD0013,CUS0034,REP005,Ibadan,109,560,0
ORD03656,2023-01-19,PRD0032,CUS0065,REP005,Lagos,78,3800,0.15
ORD03657,2022-01-29,PRD0018,CUS0025,REP009,Lagos,40,490,0.05
ORD03658,2022-06-08,PRD0001,CUS0085,REP009,Lagos,15,650,0.05
ORD03659,2024-08-09,PRD0009,CUS0015,REP005,Lagos,30,420,0.05
ORD03660,2022-03-22,PRD0006,CUS0007,REP002,Port Harcourt,31,950,0
ORD03661,2023-01-14,PRD0006,CUS0028,REP003,Kano,41,950,0.05
ORD03662,2023-04-04,PRD0012,CUS0025,REP009,Lagos,106,580,0.05
ORD03663,2024-06-06,PRD0011,CUS0001,REP007,Abuja,78,380,0
ORD03664,2024-03-25,PRD0004,CUS0007,REP006,Port Harcourt,50,350,0.05
ORD03665,2023-10-28,PRD0005,CUS0095,REP010,Lagos,83,1100,0
ORD03666,2022-09-18,PRD0032,CUS0028,REP007,Kano,69,3800,0
ORD03667,2022-06-28,PRD0023,CUS0016,REP007,Abuja,34,220,0
ORD03668,2022-04-08,PRD0003,CUS0007,REP008,Port Harcourt,61,520,0.1
ORD03669,2024-05-09,PRD0007,CUS0103,REP003,Kano,27,280,0.05
ORD03670,2022-12-07,PRD0008,CUS0049,REP010,Ibadan,32,780,0.05
ORD03671,2024-09-28,PRD0010,CUS0002,REP006,Port Harcourt,6,430,0.05
ORD03672,2024-06-09,PRD0020,CUS0067,REP002,Port Harcourt,52,1650,0.15
ORD03673,2024-04-25,PRD0011,CUS0010,REP005,Lagos,91,380,0.1
ORD03674,2022-07-31,PRD0001,CUS0099,REP005,Ibadan,29,650,0.15
ORD03675,2022-06-09,PRD0015,CUS0037,REP006,Port Harcourt,41,1200,0
ORD03676,2022-03-12,PRD0025,CUS0029,REP005,Ibadan,50,420,0
ORD03677,2023-05-22,PRD0028,CUS0001,REP001,Abuja,37,2800,0
ORD03678,2022-05-18,PRD0025,CUS0055,REP005,Lagos,109,420,0
ORD03679,2023-12-06,PRD0025,CUS0095,REP005,Lagos,34,420,0
ORD03680,2023-08-04,PRD0024,CUS0037,REP002,Port Harcourt,80,180,0.05
ORD03681,2023-08-07,PRD0020,CUS0031,REP007,Abuja,37,1650,0
ORD03682,2022-11-29,PRD0026,CUS0062,REP004,Port Harcourt,81,550,0.05
ORD03683,2022-09-28,PRD0007,CUS0005,REP010,Lagos,101,280,0.1
ORD03684,2023-04-18,PRD0020,CUS0040,REP005,Lagos,17,1650,0
ORD03685,2022-04-28,PRD0008,CUS0098,REP003,Kano,117,780,0.05
ORD03686,2022-10-02,PRD0005,CUS0020,REP005,Lagos,69,1100,0.05
ORD03687,2023-02-10,PRD0007,CUS0070,REP009,Lagos,53,280,0
ORD03688,2022-11-24,PRD0004,CUS0060,REP005,Lagos,105,350,0.15
ORD03689,2023-07-04,PRD0025,CUS0030,REP010,Lagos,49,420,0.05
ORD03690,2022-07-20,PRD0008,CUS0029,REP005,Ibadan,15,780,0.1
ORD03691,2023-04-15,PRD0005,CUS0055,REP009,Lagos,57,1100,0
ORD03692,2024-05-17,PRD0004,CUS0052,REP008,Port Harcourt,115,350,0.05
ORD03693,2024-03-27,PRD0025,CUS0017,REP008,Port Harcourt,24,420,0.1
ORD03694,2022-02-22,PRD0009,CUS0019,REP009,Ibadan,104,420,0
ORD03695,2022-02-24,PRD0004,CUS0090,REP010,Lagos,100,350,0.05
ORD03696,2023-07-05,PRD0002,CUS0042,REP004,Port Harcourt,27,480,0.1
ORD03697,2022-08-05,PRD0024,CUS0035,REP009,Lagos,51,180,0
ORD03698,2023-10-13,PRD0019,CUS0030,REP009,Lagos,23,820,0
ORD03699,2022-08-04,PRD0011,CUS0007,REP004,Port Harcourt,62,380,0.05
ORD03700,2024-08-02,PRD0014,CUS0071,REP003,Abuja,22,620,0
ORD03701,2023-05-30,PRD0011,CUS0011,REP001,Abuja,36,380,0.1
ORD03702,2023-06-05,PRD0004,CUS0092,REP002,Port Harcourt,6,350,0
ORD03703,2024-09-16,PRD0010,CUS0068,REP001,Kano,54,430,0.15
ORD03704,2023-02-11,PRD0013,CUS0026,REP001,Abuja,77,560,0.05
ORD03705,2023-12-27,PRD0027,CUS0095,REP009,Lagos,27,2200,0
ORD03706,2024-08-14,PRD0029,CUS0049,REP010,Ibadan,41,2600,0
ORD03707,2024-11-30,PRD0011,CUS0082,REP006,Port Harcourt,112,380,0.1
ORD03708,2022-12-18,PRD0003,CUS0077,REP008,Port Harcourt,106,520,0
ORD03709,2022-02-06,PRD0010,CUS0064,REP009,Ibadan,90,430,0.05
ORD03710,2022-12-11,PRD0024,CUS0032,REP006,Port Harcourt,87,180,0.15
ORD03711,2023-10-16,PRD0008,CUS0092,REP002,Port Harcourt,77,780,0
ORD03712,2022-12-20,PRD0020,CUS0001,REP003,Abuja,74,1650,0
ORD03713,2023-12-24,PRD0009,CUS0048,REP001,Kano,76,420,0.05
ORD03714,2023-01-22,PRD0016,CUS0029,REP009,Ibadan,17,1850,0.15
ORD03715,2022-12-14,PRD0002,CUS0041,REP001,Abuja,78,480,0.05
ORD03716,2022-12-25,PRD0014,CUS0004,REP005,Ibadan,89,620,0.05
ORD03717,2024-03-18,PRD0001,CUS0071,REP007,Abuja,58,650,0.05
ORD03718,2022-01-01,PRD0029,CUS0007,REP006,Port Harcourt,52,2600,0.05
ORD03719,2023-02-02,PRD0023,CUS0076,REP001,Abuja,88,220,0
ORD03720,2022-02-08,PRD0001,CUS0011,REP007,Abuja,103,650,0
ORD03721,2023-03-26,PRD0011,CUS0031,REP003,Abuja,28,380,0
ORD03722,2022-11-25,PRD0002,CUS0012,REP008,Port Harcourt,81,480,0
ORD03723,2024-02-22,PRD0009,CUS0010,REP010,Lagos,8,420,0.05
ORD03724,2022-10-22,PRD0007,CUS0008,REP003,Kano,41,280,0.05
ORD03725,2022-08-16,PRD0030,CUS0078,REP001,Kano,117,3500,0
ORD03726,2024-03-11,PRD0019,CUS0082,REP004,Port Harcourt,51,820,0
ORD03727,2022-01-31,PRD0010,CUS0039,REP009,Ibadan,31,430,0
ORD03728,2024-05-17,PRD0017,CUS0065,REP009,Lagos,115,900,0
ORD03729,2022-08-16,PRD0003,CUS0066,REP001,Abuja,88,520,0.15
ORD03730,2023-06-15,PRD0006,CUS0067,REP002,Port Harcourt,31,950,0.1
ORD03731,2022-07-23,PRD0025,CUS0043,REP003,Kano,42,420,0
ORD03732,2023-02-07,PRD0010,CUS0073,REP001,Kano,120,430,0.05
ORD03733,2024-12-07,PRD0025,CUS0067,REP008,Port Harcourt,102,420,0
ORD03734,2024-05-14,PRD0006,CUS0096,REP003,Abuja,85,950,0
ORD03735,2023-07-23,PRD0007,CUS0078,REP001,Kano,49,280,0
ORD03736,2024-11-13,PRD0032,CUS0004,REP009,Ibadan,112,3800,0.15
ORD03737,2024-10-09,PRD0004,CUS0094,REP010,Ibadan,44,350,0.1
ORD03738,2023-01-10,PRD0012,CUS0045,REP005,Lagos,62,580,0
ORD03739,2023-07-01,PRD0004,CUS0077,REP002,Port Harcourt,40,350,0
ORD03740,2024-05-27,PRD0023,CUS0082,REP004,Port Harcourt,79,220,0
ORD03741,2024-07-07,PRD0008,CUS0029,REP005,Ibadan,43,780,0.15
ORD03742,2024-01-28,PRD0009,CUS0021,REP003,Abuja,78,420,0
ORD03743,2023-07-30,PRD0011,CUS0033,REP001,Kano,99,380,0.1
ORD03744,2023-06-30,PRD0030,CUS0005,REP010,Lagos,6,3500,0.05
ORD03745,2023-11-26,PRD0015,CUS0051,REP007,Abuja,46,1200,0.05
ORD03746,2023-07-03,PRD0019,CUS0061,REP001,Abuja,36,820,0
ORD03747,2022-02-02,PRD0010,CUS0035,REP010,Lagos,15,430,0
ORD03748,2024-05-25,PRD0023,CUS0075,REP009,Lagos,87,220,0.05
ORD03749,2022-07-12,PRD0011,CUS0072,REP004,Port Harcourt,72,380,0
ORD03750,2023-07-19,PRD0008,CUS0006,REP003,Abuja,54,780,0
ORD03751,2024-07-13,PRD0025,CUS0042,REP008,Port Harcourt,114,420,0.05
ORD03752,2022-09-27,PRD0012,CUS0063,REP001,Kano,109,580,0.15
ORD03753,2022-05-18,PRD0011,CUS0012,REP006,Port Harcourt,110,380,0.05
ORD03754,2022-03-10,PRD0010,CUS0070,REP005,Lagos,95,430,0
ORD03755,2022-08-14,PRD0007,CUS0045,REP010,Lagos,95,280,0.05
ORD03756,2024-02-28,PRD0008,CUS0035,REP009,Lagos,102,780,0.05
ORD03757,2022-03-10,PRD0019,CUS0037,REP002,Port Harcourt,62,820,0
ORD03758,2024-05-20,PRD0005,CUS0039,REP010,Ibadan,56,1100,0.05
ORD03759,2024-06-20,PRD0010,CUS0061,REP001,Abuja,107,430,0
ORD03760,2022-10-05,PRD0009,CUS0026,REP007,Abuja,119,420,0.15
ORD03761,2024-08-31,PRD0021,CUS0044,REP010,Ibadan,84,350,0
ORD03762,2024-11-14,PRD0011,CUS0103,REP007,Kano,48,380,0
ORD03763,2024-10-25,PRD0010,CUS0062,REP002,Port Harcourt,32,430,0.05
ORD03764,2024-04-29,PRD0022,CUS0106,REP003,Abuja,95,750,0.05
ORD03765,2024-10-28,PRD0020,CUS0003,REP003,Kano,46,1650,0.15
ORD03766,2023-10-23,PRD0007,CUS0100,REP010,Lagos,23,280,0
ORD03767,2022-08-30,PRD0016,CUS0043,REP001,Kano,77,1850,0.05
ORD03768,2022-06-09,PRD0001,CUS0074,REP009,Ibadan,56,650,0
ORD03769,2023-01-18,PRD0021,CUS0060,REP005,Lagos,79,350,0.1
ORD03770,2022-01-31,PRD0013,CUS0093,REP001,Kano,104,560,0.15
ORD03771,2024-11-08,PRD0022,CUS0094,REP005,Ibadan,26,750,0.05
ORD03772,2022-09-03,PRD0019,CUS0069,REP005,Ibadan,119,820,0.15
ORD03773,2023-02-22,PRD0010,CUS0011,REP003,Abuja,6,430,0.05
ORD03774,2024-05-16,PRD0009,CUS0027,REP006,Port Harcourt,43,420,0
ORD03775,2022-03-03,PRD0011,CUS0091,REP007,Abuja,91,380,0
ORD03776,2022-06-28,PRD0018,CUS0046,REP003,Abuja,87,490,0.05
ORD03777,2022-02-09,PRD0021,CUS0055,REP009,Lagos,84,350,0.05
ORD03778,2024-07-09,PRD0004,CUS0095,REP009,Lagos,84,350,0
ORD03779,2024-06-18,PRD0006,CUS0056,REP001,Abuja,83,950,0.05
ORD03780,2022-11-29,PRD0026,CUS0087,REP004,Port Harcourt,101,550,0.15
ORD03781,2023-07-24,PRD0021,CUS0021,REP001,Abuja,94,350,0.1
ORD03782,2022-06-04,PRD0003,CUS0088,REP007,Kano,66,520,0.05
ORD03783,2022-01-12,PRD0028,CUS0063,REP007,Kano,40,2800,0.1
ORD03784,2023-03-31,PRD0011,CUS0100,REP009,Lagos,116,380,0.15
ORD03785,2022-04-17,PRD0024,CUS0100,REP009,Lagos,118,180,0.15
ORD03786,2022-10-18,PRD0001,CUS0054,REP005,Ibadan,63,650,0.15
ORD03787,2022-04-05,PRD0026,CUS0010,REP009,Lagos,25,550,0.05
ORD03788,2023-09-04,PRD0005,CUS0010,REP009,Lagos,71,1100,0.1
ORD03789,2022-03-06,PRD0010,CUS0014,REP010,Ibadan,57,430,0
ORD03790,2024-12-18,PRD0012,CUS0066,REP007,Abuja,89,580,0.15
ORD03791,2023-08-30,PRD0017,CUS0002,REP006,Port Harcourt,8,900,0.05
ORD03792,2022-10-29,PRD0029,CUS0094,REP010,Ibadan,78,2600,0
ORD03793,2024-08-14,PRD0009,CUS0012,REP002,Port Harcourt,6,420,0.05
ORD03794,2022-08-19,PRD0004,CUS0019,REP009,Ibadan,66,350,0.05
ORD03795,2024-03-13,PRD0001,CUS0086,REP001,Abuja,23,650,0.15
ORD03796,2022-02-04,PRD0010,CUS0016,REP007,Abuja,87,430,0.15
ORD03797,2022-12-25,PRD0006,CUS0043,REP001,Kano,33,950,0
ORD03798,2024-02-21,PRD0007,CUS0041,REP007,Abuja,72,280,0.1
ORD03799,2024-09-19,PRD0001,CUS0025,REP005,Lagos,101,650,0
ORD03800,2022-10-20,PRD0005,CUS0057,REP004,Port Harcourt,82,1100,0
ORD03801,2022-07-04,PRD0008,CUS0071,REP001,Abuja,7,780,0
ORD03802,2023-06-30,PRD0023,CUS0064,REP009,Ibadan,96,220,0
ORD03803,2023-05-27,PRD0021,CUS0104,REP009,Ibadan,6,350,0
ORD03804,2023-08-25,PRD0003,CUS0051,REP003,Abuja,103,520,0.1
ORD03805,2023-09-24,PRD0005,CUS0055,REP009,Lagos,103,1100,0.05
ORD03806,2023-06-08,PRD0022,CUS0089,REP005,Ibadan,107,750,0
ORD03807,2023-07-25,PRD0023,CUS0060,REP005,Lagos,40,220,0.15
ORD03808,2024-11-10,PRD0008,CUS0019,REP005,Ibadan,97,780,0.05
ORD03809,2024-07-14,PRD0008,CUS0083,REP001,Kano,97,780,0.05
ORD03810,2024-04-21,PRD0005,CUS0021,REP001,Abuja,10,1100,0.05
ORD03811,2024-04-05,PRD0030,CUS0098,REP007,Kano,58,3500,0
ORD03812,2022-05-31,PRD0007,CUS0091,REP003,Abuja,110,280,0.05
ORD03813,2022-12-23,PRD0028,CUS0006,REP007,Abuja,29,2800,0.05
ORD03814,2024-12-10,PRD0029,CUS0028,REP001,Kano,78,2600,0.05
ORD03815,2022-09-21,PRD0008,CUS0065,REP009,Lagos,64,780,0.05
ORD03816,2024-04-15,PRD0008,CUS0056,REP001,Abuja,81,780,0.05
ORD03817,2022-11-13,PRD0022,CUS0099,REP010,Ibadan,99,750,0.05
ORD03818,2023-05-23,PRD0020,CUS0086,REP003,Abuja,116,1650,0.05
ORD03819,2024-11-20,PRD0010,CUS0078,REP007,Kano,29,430,0
ORD03820,2024-06-07,PRD0005,CUS0015,REP009,Lagos,73,1100,0
ORD03821,2022-04-11,PRD0022,CUS0099,REP009,Ibadan,18,750,0
ORD03822,2023-02-14,PRD0030,CUS0034,REP010,Ibadan,82,3500,0
ORD03823,2022-11-13,PRD0001,CUS0001,REP003,Abuja,120,650,0
ORD03824,2023-08-17,PRD0030,CUS0102,REP002,Port Harcourt,95,3500,0.05
ORD03825,2024-03-27,PRD0028,CUS0011,REP007,Abuja,45,2800,0.1
ORD03826,2023-04-10,PRD0002,CUS0090,REP009,Lagos,44,480,0
ORD03827,2022-02-04,PRD0010,CUS0091,REP007,Abuja,25,430,0.1
ORD03828,2024-08-20,PRD0015,CUS0091,REP001,Abuja,61,1200,0.1
ORD03829,2023-11-02,PRD0020,CUS0028,REP003,Kano,91,1650,0.1
ORD03830,2022-10-05,PRD0015,CUS0052,REP002,Port Harcourt,96,1200,0.1
ORD03831,2022-11-06,PRD0005,CUS0025,REP010,Lagos,112,1100,0
ORD03832,2022-03-05,PRD0009,CUS0069,REP009,Ibadan,108,420,0
ORD03833,2023-06-19,PRD0003,CUS0064,REP010,Ibadan,78,520,0.15
ORD03834,2022-03-11,PRD0003,CUS0087,REP008,Port Harcourt,6,520,0
ORD03835,2024-08-28,PRD0026,CUS0102,REP004,Port Harcourt,63,550,0.05
ORD03836,2024-04-16,PRD0009,CUS0083,REP001,Kano,48,420,0.05
ORD03837,2022-11-10,PRD0005,CUS0047,REP002,Port Harcourt,45,1100,0.05
ORD03838,2023-06-12,PRD0007,CUS0025,REP010,Lagos,15,280,0.1
ORD03839,2023-02-02,PRD0007,CUS0098,REP007,Kano,57,280,0
ORD03840,2022-01-27,PRD0010,CUS0075,REP009,Lagos,88,430,0
ORD03841,2022-05-31,PRD0005,CUS0008,REP003,Kano,17,1100,0.15
ORD03842,2023-01-03,PRD0023,CUS0050,REP005,Lagos,101,220,0.15
ORD03843,2022-05-26,PRD0010,CUS0084,REP005,Ibadan,32,430,0.05
ORD03844,2022-03-24,PRD0022,CUS0026,REP003,Abuja,115,750,0
ORD03845,2023-07-18,PRD0014,CUS0088,REP003,Kano,105,620,0
ORD03846,2024-10-07,PRD0020,CUS0073,REP001,Kano,74,1650,0.05
ORD03847,2022-09-21,PRD0026,CUS0011,REP003,Abuja,119,550,0
ORD03848,2024-08-21,PRD0021,CUS0013,REP003,Kano,83,350,0
ORD03849,2024-08-23,PRD0024,CUS0085,REP010,Lagos,51,180,0
ORD03850,2024-09-16,PRD0024,CUS0026,REP007,Abuja,81,180,0
ORD03851,2022-06-10,PRD0004,CUS0062,REP006,Port Harcourt,38,350,0
ORD03852,2022-05-31,PRD0001,CUS0084,REP009,Ibadan,50,650,0.05
ORD03853,2022-06-11,PRD0006,CUS0070,REP009,Lagos,97,950,0.15
ORD03854,2024-03-14,PRD0017,CUS0097,REP004,Port Harcourt,56,900,0
ORD03855,2024-10-04,PRD0006,CUS0008,REP001,Kano,81,950,0
ORD03856,2022-01-26,PRD0003,CUS0047,REP006,Port Harcourt,41,520,0
ORD03857,2023-05-25,PRD0003,CUS0089,REP010,Ibadan,16,520,0.15
ORD03858,2022-02-19,PRD0008,CUS0061,REP007,Abuja,26,780,0.15
ORD03859,2022-03-23,PRD0026,CUS0056,REP007,Abuja,75,550,0.05
ORD03860,2024-03-28,PRD0011,CUS0072,REP002,Port Harcourt,7,380,0
ORD03861,2024-03-13,PRD0018,CUS0097,REP004,Port Harcourt,17,490,0.05
ORD03862,2023-08-02,PRD0005,CUS0098,REP007,Kano,32,1100,0.1
ORD03863,2023-04-30,PRD0005,CUS0022,REP008,Port Harcourt,30,1100,0.05
ORD03864,2024-08-17,PRD0011,CUS0002,REP006,Port Harcourt,70,380,0
ORD03865,2024-06-03,PRD0019,CUS0083,REP001,Kano,83,820,0.05
ORD03866,2024-09-16,PRD0001,CUS0025,REP010,Lagos,92,650,0.1
ORD03867,2022-08-29,PRD0002,CUS0099,REP010,Ibadan,113,480,0.1
ORD03868,2023-08-01,PRD0004,CUS0011,REP001,Abuja,115,350,0
ORD03869,2024-03-09,PRD0007,CUS0018,REP001,Kano,41,280,0.05
ORD03870,2023-11-25,PRD0004,CUS0054,REP005,Ibadan,57,350,0
ORD03871,2023-01-17,PRD0017,CUS0095,REP005,Lagos,10,900,0
ORD03872,2024-07-20,PRD0007,CUS0001,REP001,Abuja,82,280,0.05
